"","name","address","vacancy","postcode","lga"
"8040","The Rock Preschool Inc","THE ROCK NSW 2655",NA,"2655","Lockhart"
"8041","The RockOOSH","THE ROCK NSW 2655","Vacancy","2655","Lockhart"
"8042","Junee Kids Early Learning","JUNEE NSW 2663","No Vacancy","2663","Junee"
"8043","Goodstart Early Learning Junee","JUNEE NSW 2663","Vacancy","2663","Junee"
"8044","Junee Preschool","JUNEE NSW 2663",NA,"2663","Junee"
"8045","Spring Kidz Early Learning Centre Coolamon","COOLAMON NSW 2701","No Vacancy","2701","Coolamon"
"8046","Thrive OSHC Coolamon","COOLAMON NSW 2701","Vacancy","2701","Coolamon"
"8047","Coolamon Early Childhood Centre","COOLAMON NSW 2701","Vacancy","2701","Coolamon"
"8048","Coolamon Preschool","COOLAMON NSW 2701",NA,"2701","Coolamon"
"8049","Ganmain Pied Piper Preschool","GANMAIN NSW 2702",NA,"2702","Coolamon"
"8050","Walcha Preschool","WALCHA NSW 2354",NA,"2354","Walcha"
"8051","Big Childcare - Walcha Central School OSHC","WALCHA NSW 2354","No Vacancy","2354","Walcha"
"8052","Uralla Preschool","URALLA NSW 2358",NA,"2358","Uralla"
"8053","TG's Child Care - Uralla","URALLA NSW 2358","No Vacancy","2358","Uralla"
"8054","Esteem Kids St Joseph's Uralla","URALLA NSW 2358","No Vacancy","2358","Uralla"
"8055","Bendemeer Preschool","BENDEMEER NSW 2355",NA,"2355","Tamworth Regional"
"8056","Walgett Community College Birraleegal Goondi Preschool","WALGETT NSW 2832",NA,"2832","Walgett"
"8057","Koolyangarra Aboriginal Preschool Corporation","WALGETT NSW 2832",NA,"2832","Walgett"
"8058","Coolibah Kids","WALGETT NSW 2832","Vacancy","2832","Walgett"
"8059","Warren Pre School Kindergarten","WARREN NSW 2824",NA,"2824","Warren"
"8060","Little Possums Childcare and Early Learning Centre","WARREN NSW 2824","No Vacancy","2824","Warren"
"8061","Warren Shire Council Vacation Care","WARREN NSW 2824","No Vacancy","2824","Warren"
"8062","Trangie Preschool and Early Learning Centre","TRANGIE NSW 2823","No Vacancy","2823","Narromine"
"8063","Binnaway Preschool","BINNAWAY NSW 2395",NA,"2395","Warrumbungle Shire"
"8064","Yuluwirri Kids - Coonabarabran Preschool and Long Day Care","COONABARABRAN NSW 2357","No Vacancy","2357","Warrumbungle Shire"
"8065","Big Childcare - Coonabarabran PS OSHC","COONABARABRAN NSW 2357","No Vacancy","2357","Warrumbungle Shire"
"8066","Coonabarabran After School & Vacation Care","COONABARABRAN NSW 2357","No Vacancy","2357","Warrumbungle Shire"
"8067","Mendooran Preschool","MENDOORAN NSW 2842",NA,"2842","Warrumbungle Shire"
"8068","Coolah Preschool Kindergarten Inc","COOLAH NSW 2843",NA,"2843","Warrumbungle Shire"
"8069","Big Childcare - Coolah Central OSHC","COOLAH NSW 2843","No Vacancy","2843","Warrumbungle Shire"
"8070","St Catherine's School Waverley","WAVERLEY NSW 2024","Vacancy","2024","Waverley"
"8071","Little Feet Early Learning & Childcare Centre","WAVERLEY NSW 2024","Vacancy","2024","Waverley"
"8072","Greenwood Bronte","WAVERLEY NSW 2024","Vacancy","2024","Waverley"
"8073","St Charles CPS OSHClub Waverley","WAVERLEY NSW 2024","Vacancy","2024","Waverley"
"8074","Waverley Community Out of School Care","WAVERLEY NSW 2024","No Vacancy","2024","Waverley"
"8075","Kool HQ Waverley","WAVERLEY NSW 2024","Vacancy","2024","Waverley"
"8076","Bronte Kids Preschool","BRONTE NSW 2024","Vacancy","2024","Waverley"
"8077","Wee Care 2 Child Care Centre","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8078","Care A Lot Kindy 2","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8079","St Mary's Child Care Centre - Waverley","WAVERLEY NSW 2024","No Vacancy","2024","Waverley"
"8080","Clovelly Out of School Care","WAVERLEY NSW 2024","No Vacancy","2024","Waverley"
"8081","Wee Care Kindergarten","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8082","Gingerbread Preschool Kindergarten","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8083","Mother Goose Child Care Centre","BRONTE NSW 2024","No Vacancy","2024","Waverley"
"8084","Bronte Activity Centre Incorporated","BRONTE NSW 2024","No Vacancy","2024","Waverley"
"8085","Clovelly Child Care Centre","CLOVELLY NSW 2031","Vacancy","2031","Randwick"
"8086","Bennett Street Childcare Centre","BONDI NSW 2026","Vacancy","2026","Waverley"
"8087","Beulah Matumbi Child Care Centre","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8088","Galaxy Outside School Hours - Clovelly","CLOVELLY NSW 2031","No Vacancy","2031","Randwick"
"8089","Everlearn Preschool - Clovelly","CLOVELLY NSW 2031","Vacancy","2031","Randwick"
"8090","Bronte Early Education Centre","BRONTE NSW 2024","No Vacancy","2024","Waverley"
"8091","Roly Poly Child Care (Clovelly)","CLOVELLY NSW 2031","No Vacancy","2031","Randwick"
"8092","Gardiner Early Education Centre","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8093","Kool HQ Queens Park Moriah","QUEENS PARK NSW 2022","No Vacancy","2022","Waverley"
"8094","London Carriage Preschool and Nursery","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8095","Moriah College Early Learning Centre, Queens Park Campus","QUEENS PARK NSW 2022","No Vacancy","2022","Waverley"
"8096","The Kornmehl Centre","RANDWICK NSW 2031",NA,"2031","Randwick"
"8097","Kids Fun Club Clovelly","CLOVELLY NSW 2031","No Vacancy","2031","Randwick"
"8098","Emanuel OOSH","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8099","Mt Zion War Memorial Kindergarten","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8100","Rochie's Creche","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8101","Goodstart Early Learning Bondi Junction - Oxford Street West","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8102","JEMS OSHC","BONDI NSW 2026","Vacancy","2026","Waverley"
"8103","the GRACE child care centre","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8104","Waverley Early Education Centre","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8105","Goodstart Early Learning Bondi Junction - Oxford Street South","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8106","Goodstart Early Learning Bondi Junction - Oxford Street North","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8107","Waverley Family Day Centre","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8108","Mill Hill Early Education Centre","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8109","Montessori East - Bondi","BONDI NSW 2026",NA,"2026","Waverley"
"8110","Ocean Street Longday Preschool","BONDI NSW 2026","Vacancy","2026","Waverley"
"8111","Kindamindi Neighbourhood Children's Centre","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8112","Little Zak's Academy Bondi","BONDI JUNCTION NSW 2022","No Vacancy","2022","Waverley"
"8113","Randwick OOSH","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8114","Woollahra Little School","WOOLLAHRA NSW 2025","Vacancy","2025","Woollahra"
"8115","Bondi Before and After Care","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8116","Reddam House Early Learning School","WOOLLAHRA NSW 2025","No Vacancy","2025","Woollahra"
"8117","Reddam House OSHC Centre","WOOLLAHRA NSW 2025","Vacancy","2025","Woollahra"
"8118","Gan Yeladim","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8119","St Jude's Early Learning","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8120","Holy Cross OSHC Centre","BONDI JUNCTION NSW 2022","Vacancy","2022","Waverley"
"8121","Randwick Creative Childcare","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8122","Woollahra Cottage","WOOLLAHRA NSW 2025","Vacancy","2025","Woollahra"
"8123","Castlefield Kindergarten","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8124","St Stephen's Children's Centre","BELLEVUE HILL NSW 2023","No Vacancy","2023","Woollahra"
"8125","KU - Randwick-Coogee Preschool","RANDWICK NSW 2031",NA,"2031","Randwick"
"8126","My Stepping Stones Coogee","COOGEE NSW 2034","Vacancy","2034","Randwick"
"8127","Bellevue Hill Kids Club","BELLEVUE HILL NSW 2023","No Vacancy","2023","Woollahra"
"8128","Active Kids @ Bondi","BONDI NSW 2026","Vacancy","2026","Waverley"
"8129","Platinum Pre School and Long Day Care","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8130","Galaxy Outside School Hours- Randwick","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8131","TeamKids - Claremont College","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8132","Emanuel Woollahra Preschool","WOOLLAHRA NSW 2025","No Vacancy","2025","Woollahra"
"8133","Randwick Open Care for Kids","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8134","Paisley Park Early Learning Centre Randwick","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8135","Coogee Care Centre Incorporated","COOGEE NSW 2034","No Vacancy","2034","Randwick"
"8136","3 Steps Early Learning Randwick","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8137","Miri's Creche","COOGEE NSW 2034","No Vacancy","2034","Randwick"
"8138","Miris Kindy","COOGEE NSW 2034","Vacancy","2034","Randwick"
"8139","Helping Hands Woollahra","WOOLLAHRA NSW 2025","Vacancy","2025","Woollahra"
"8140","St Nic's Christian Preschool","COOGEE NSW 2034","No Vacancy","2034","Randwick"
"8141","Uniting Iluka Early Learning Bondi Beach","BONDI BEACH NSW 2026","Vacancy","2026","Waverley"
"8142","Only About Children Coogee Carr Street","COOGEE NSW 2034","No Vacancy","2034","Randwick"
"8143","SDN Tigger’s Honeypot Randwick @ UNSW","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8144","Little Angels at The Spot Preschool","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8145","Moriah College Preschool, Shya Redelman Campus","BONDI BEACH NSW 2026","No Vacancy","2026","Waverley"
"8146","The Scots College BASC Bellevue Hill","BELLEVUE HILL NSW 2023","No Vacancy","2023","Woollahra"
"8147","Uniting Early Learning North Bondi","NORTH BONDI NSW 2026","Vacancy","2026","Waverley"
"8148","Bondi Beach OSHC","BONDI BEACH NSW 2026","No Vacancy","2026","Waverley"
"8149","Gumnut Gardens","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8150","Bambini's Child Care Centre","CENTENNIAL PARK NSW 2021","No Vacancy","2021","Woollahra"
"8151","Bambini's 2 Child Care Centre","CENTENNIAL PARK NSW 2021","No Vacancy","2021","Woollahra"
"8152","Pearl Montessori","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8153","St Francis Regional Leisure Centre","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8154","Pow Place Community Child Care Centre","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8155","Learn & Laugh Randwick","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"8156","Paddington Out of School Care Inc","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8157","Waverley Action For Youth ASC","BONDI BEACH NSW 2026","Vacancy","2026","Waverley"
"8158","SDN Owl’s House Kingsford @ UNSW","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8159","Paddington Children's Centre","PADDINGTON NSW 2021","Vacancy","2021","Woollahra"
"8160","Goodstart Early Learning Double Bay","DOUBLE BAY NSW 2028","Vacancy","2028","Woollahra"
"8161","Kensington Public School OOSH Care Incorporated","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8162","Bondi Beach Cottage Occasional Child Care Centre","NORTH BONDI NSW 2026","Vacancy","2026","Waverley"
"8163","Rainbow Street Child Care Centre","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8164","The After School Klub Rainbow Street","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"8165","SDN House at Pooh Corner Kensington @ UNSW","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8166","Kingsford Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8167","KU - Peter Pan Paddington Pre-School","PADDINGTON NSW 2021",NA,"2021","Woollahra"
"8168","Babies By The Bay","DOUBLE BAY NSW 2028","Vacancy","2028","Woollahra"
"8169","Woollahra Preschool","DOUBLE BAY NSW 2028",NA,"2028","Woollahra"
"8170","Kira Child Care Centre","PADDINGTON NSW 2021","Vacancy","2021","Woollahra"
"8171","SOS Preschool","RANDWICK NSW 2031",NA,"2031","Randwick"
"8172","Bloombird Education Pty Ltd","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8173","The Cottage OSHC","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8174","Eden Academy South Coogee","SOUTH COOGEE NSW 2034","No Vacancy","2034","Randwick"
"8175","Marli Marli Daycare","BONDI NSW 2026","No Vacancy","2026","Waverley"
"8176","Camp Australia - Ascham School OSHC","EDGECLIFF NSW 2027","Vacancy","2027","Woollahra"
"8177","Rosebay Cottage","ROSE BAY NSW 2029","Vacancy","2029","Woollahra"
"8178","Young Academics Early Learning Centre Kingsford","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8179","South Coogee Learning Centre","SOUTH COOGEE NSW 2034","Vacancy","2034","Randwick"
"8180","Our Lady of the Rosary School OSHC - Extend","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8181","SDN Paddington Children's Education and Care Centre","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8182","The Third Bear Preparatory School Rose Bay","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8183","Cranbrook School TheirCare","ROSE BAY NSW 2029","Vacancy","2029","Woollahra"
"8184","DBOOSH Inc","DOUBLE BAY NSW 2028","No Vacancy","2028","Woollahra"
"8185","Squiggler Academy Kensington OOSH","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8186","Thumbelina Edgecliff Day Care Centre","EDGECLIFF NSW 2027","Vacancy","2027","Woollahra"
"8187","South Coogee Children's Services","SOUTH COOGEE NSW 2034","Vacancy","2034","Randwick"
"8188","Sydney Grammar School (Edgecliff) OSHC - Extend","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"8189","Wind in the Willows Child Care Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8190","St Mark's Preschool (Darling Point)","DARLING POINT NSW 2027",NA,"2027","Woollahra"
"8191","Kensington Castle Early Education Centre","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8192","Goodstart Early Learning Kensington","KENSINGTON NSW 2033","Vacancy","2033","Randwick"
"8193","Moverly Children's Centre","SOUTH COOGEE NSW 2035","No Vacancy","2035","Randwick"
"8194","Greenwood Rose Bay","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8195","First Class Learning Centre","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"8196","Kensington Kids Kingdom Early Learning Centre","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"8197","Rose Bay Out of School Care Centre","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8198","My Stepping Stones Rose Bay","ROSE BAY NSW 2029","Vacancy","2029","Woollahra"
"8199","Mount Sinai College Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8200","Moriah College Preschool The Saunders Family Campus","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8201","Only About Children Rose Bay 1","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8202","Little Lion Early Learning PTY LTD","WATERLOO NSW 2017","Vacancy","2017","Sydney"
"8203","Greenwood Waterloo","WATERLOO NSW 2017","Vacancy","2017","Sydney"
"8204","GWC Kingsford OSHC","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"8205","The Scots College Early Years Centre","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8206","Helping Hands Bourke Street","SURRY HILLS NSW 2010","Vacancy","2010","Sydney"
"8207","Active Kids Moore Park","ZETLAND NSW 2017","Vacancy","2017","Sydney"
"8208","Wee Wonders Childcare Centre","KENSINGTON NSW 2033","Vacancy","2033","Randwick"
"8209","Ballykin at Rose Bay","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"8210","Hibiscus Children's Centre","DACEYVILLE NSW 2032",NA,"2032","Randwick"
"8211","Victoria Park Montessori Academy","ZETLAND NSW 2017","Vacancy","2017","Sydney"
"8212","Moore Park Gardens Preschool & Long Day Care Centre","REDFERN NSW 2016","Vacancy","2016","Sydney"
"8213","Daceyville OSHClub","DACEYVILLE NSW 2032","No Vacancy","2032","Randwick"
"8214","SCECS OSHC McAuley Rose Bay","ROSE BAY NSW 2029","Vacancy","2029","Woollahra"
"8215","Surry Hills Early Learning Centre","SURRY HILLS NSW 2010","No Vacancy","2010","Sydney"
"8216","Moore Park Children's Early Learning Centre 1","WATERLOO NSW 2017","Vacancy","2017","Sydney"
"8217","Forever Green Montessori","REDFERN NSW 2016","Vacancy","2016","Sydney"
"8218","YMCA Lycee Condorcet","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"8219","Grenfell Preschool & Long Day Care Centre","GRENFELL NSW 2810","Vacancy","2810","Weddin"
"8220","Wentworth District Preschool","WENTWORTH NSW 2648","No Vacancy","2648","Wentworth"
"8221","Big Childcare - Wentworth PS OSHC","WENTWORTH NSW 2648","No Vacancy","2648","Wentworth"
"8222","Gyndarna Preschool","DARETON NSW 2717",NA,"2717","Wentworth"
"8223","Generations Early Learning","MERBEIN VIC 3505","Vacancy","3505","Mildura"
"8224","Shine Bright Merbein Kindergarten","MERBEIN VIC 3505",NA,"3505","Mildura"
"8225","Merbein P-10 College OSHC","MERBEIN VIC 3505","No Vacancy","3505","Mildura"
"8226","Stepping Stones - The Lake OSHC","CABARITA VIC 3505","No Vacancy","3505","Mildura"
"8227","Happy Turtle Childcare Centre","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8228","Ranfurly Primary School","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8229","Camp Australia - Trinity Lutheran College - Mildura OSHC","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8230","Country Way Early Learning","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8231","Goodstart Early Learning Mildura - Eleventh Street","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8232","Mildura South Primary School Council Out of School Hours Program","MILDURA SOUTH VIC 3501","Vacancy","3501","Mildura"
"8233","Shine Bright Mildura South Kindergarten","MILDURA VIC 3500",NA,"3500","Mildura"
"8234","Mildura West Kindergarten","MILDURA VIC 3500",NA,"3500","Mildura"
"8235","Camp Australia - Sacred Heart Primary School, Mildura OSHC","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8236","Mildura Central Early Learning Centre","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8237","Stepping Stones - Mildura West OSHC","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8238","Pasadena Preschool","MILDURA VIC 3500",NA,"3500","Mildura"
"8239","Goodstart Early Learning Mildura - Matthew Flinders Drive","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8240","St Margaret's Preschool","MILDURA VIC 3500",NA,"3500","Mildura"
"8241","Mildura Early Learning Centre","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8242","Cobar Outside of School Hours Service","COBAR NSW 2835","No Vacancy","2835","Cobar"
"8243","Mildura Family Day Care","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8244","Montessori Beginnings Mildura","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8245","Stepping Stones - Koorlong Primary OSHC","KOORLONG VIC 3501","Vacancy","3501","Mildura"
"8246","Playalong Early Learning Centre","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8247","Playalong Early Learning Centre","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8248","Stepping Stones - Mildura Central OSHC","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8249","De Garis Preschool","MILDURA VIC 3500",NA,"3500","Mildura"
"8250","Kathleen Kelly Kindergarten","MILDURA VIC 3500",NA,"3500","Mildura"
"8251","Kidscape Early Learning Centre Two Rivers","BURONGA NSW 2739","No Vacancy","2739","Wentworth"
"8252","TAFE Kids Inc","MILDURA VIC 3500","No Vacancy","3500","Mildura"
"8253","Outback Kids Child Care Centre","MILDURA VIC 3500","Vacancy","3500","Mildura"
"8254","Stepping Stones - Irymple OSHC","IRYMPLE VIC 3498","No Vacancy","3498","Mildura"
"8255","Irymple Kindergarten","IRYMPLE VIC 3498",NA,"3498","Mildura"
